time,ODE_I,SSA_I,difference
5.904536543003443,554.9274419892068,540,-14.92744198920684
6.000291703939469,549.6390851184283,539,-10.639085118428284
6.044225434909157,547.22961228098,538,-9.22961228097995
6.053412461734125,546.7271018324337,537,-9.727101832433732
6.053763858677993,546.707890346707,536,-10.707890346707018
6.069343646068518,545.8567942440452,535,-10.856794244045204
6.083160421141385,545.103116978594,534,-11.103116978594016
6.096330045461008,544.3857091552603,533,-11.385709155260315
6.117582668060792,543.2299753064992,532,-11.229975306499227
6.140357584003692,541.994181393265,531,-10.994181393264967
6.187160600471383,539.4634121350642,530,-9.463412135064232
6.197799987844846,538.8897613322832,529,-9.889761332283229
6.215043873457171,537.9613067303834,528,-9.961306730383399
6.2155625672094414,537.9334037371692,527,-10.933403737169215
6.227900079528472,537.2701369748569,526,-11.270136974856882
6.281305646683893,534.4084636028518,525,-9.408463602851839
6.302348659713676,533.2850895498435,524,-9.28508954984352
6.30549431444037,533.1173628554818,523,-10.117362855481815
6.308851939118352,532.9383921016192,522,-10.938392101619229
6.321110070224142,532.2855094712396,521,-11.285509471239607
6.341841304513179,531.1831589598366,520,-11.183158959836646
6.357246241463543,530.3655046099408,519,-11.365504609940785
6.362731906238224,530.0746436588786,518,-12.074643658878585
6.376967299513825,529.3205983909775,517,-12.320598390977466
6.428019108217971,526.6252070819595,516,-10.625207081959502
6.450507427747401,525.442246127788,515,-10.442246127788053
6.460577841995205,524.9133703642057,514,-10.913370364205662
6.474006406200854,524.2089601413178,513,-11.208960141317789
6.514147934702954,522.1089230047925,512,-10.108923004792473
6.598939039043782,517.7006194457002,511,-6.700619445700227
6.625573820345201,516.3235698526623,510,-6.323569852662331
6.62593402273307,516.3049720893347,509,-7.304972089334683
6.657777890673371,514.6634723267072,508,-6.663472326707165
6.6703166540703736,514.0185523852806,507,-7.0185523852806
6.671087529866307,513.9789294664479,506,-7.97892946644788
6.680232561463714,513.5091089703099,505,-8.509108970309853
6.735949143237544,510.6559674896188,504,-6.655967489618774
6.751326242622407,509.87133016017486,503,-6.871330160174864
