time,black,white,total,empty,temperature,luminosity,albedo,regulation_error
249,211,682,893,7,16.738633436443077,1.2449999999999948,0.6300555555555554,5.761366563556923
250,203,694,897,3,16.655229074551634,1.2499999999999947,0.6360555555555555,5.8447709254483655
251,195,703,898,2,16.17897996918956,1.2549999999999946,0.6408888888888888,6.321020030810441
252,185,712,897,3,15.662290532133635,1.2599999999999945,0.6460555555555555,6.837709467866365
253,175,721,896,4,14.958641499776252,1.2649999999999944,0.6512222222222221,7.5413585002237475
254,168,730,898,2,14.485724478096717,1.2699999999999942,0.6558888888888889,8.014275521903283
255,148,750,898,2,13.818631158193877,1.2749999999999941,0.6669999999999999,8.681368841806123
256,140,759,899,1,13.572299840246947,1.279999999999994,0.6718333333333333,8.927700159753053
257,133,765,898,2,12.617066875618354,1.284999999999994,0.6753333333333332,9.882933124381646
258,124,772,896,4,12.12943227080629,1.2899999999999938,0.6795555555555555,10.37056772919371
259,117,782,899,1,11.630604764146172,1.2949999999999937,0.6846111111111111,10.869395235853828
260,114,785,899,1,11.169584461163561,1.2999999999999936,0.6862777777777778,11.330415538836439
261,107,788,895,5,11.103211593773366,1.3049999999999935,0.688611111111111,11.396788406226634
262,104,790,894,6,10.971331384013585,1.3099999999999934,0.6898888888888889,11.528668615986415
263,99,794,893,7,10.884448050118344,1.3149999999999933,0.6922777777777778,11.615551949881656
264,93,798,891,9,11.274782448796898,1.3199999999999932,0.6948333333333332,11.225217551203102
265,92,800,892,8,11.24745896600992,1.324999999999993,0.6957777777777777,11.25254103399008
266,93,802,895,5,11.273772740423125,1.329999999999993,0.6963888888888888,11.226227259576875
267,92,805,897,3,11.395745782109195,1.3349999999999929,0.6977222222222221,11.104254217890805
268,83,812,895,5,11.477150679968897,1.3399999999999928,0.7019444444444445,11.022849320031103
269,73,820,893,7,11.116857302983458,1.3449999999999926,0.7067222222222221,11.383142697016542
270,73,822,895,5,10.798880509149305,1.3499999999999925,0.7074999999999999,11.701119490850695
271,69,828,897,3,10.834584727443259,1.3549999999999924,0.7105,11.665415272556741
272,64,831,895,5,10.590707659113562,1.3599999999999923,0.7125,11.909292340886438
273,64,835,899,1,10.312290221929578,1.3649999999999922,0.7140555555555556,12.187709778070422
274,60,840,900,0,10.068302020217585,1.3699999999999921,0.7166666666666667,12.431697979782415
275,59,838,897,3,10.375252384015825,1.374999999999992,0.7160555555555556,12.124747615984175
276,60,838,898,2,10.528725996016929,1.379999999999992,0.7158888888888888,11.971274003983071
277,59,840,899,1,10.727208709785751,1.3849999999999918,0.7168333333333333,11.772791290214249
278,56,844,900,0,10.693666393032705,1.3899999999999917,0.7188888888888889,11.806333606967295
279,55,843,898,2,10.75375487117564,1.3949999999999916,0.7186666666666666,11.74624512882436
280,54,845,899,1,11.24539917378976,1.3999999999999915,0.7196111111111111,11.25460082621024
