t,prey,predator,dprey_dt,dpredator_dt,prey_pct_change,predator_pct_change,invariant
33.4,46.86302427468329,4.784160179253728,0.2022981351815174,0.8067540923672876,0.4316796414925455,16.863024274683283,-0.7463862943582306
33.5,46.87945360301406,4.865562687591458,0.12604695499140295,0.8212803963775643,0.26887462481708385,16.879453603014063,-0.7463862941402883
33.6,46.888186503967,4.948412567637324,0.048376822997639124,0.8356971434083336,0.1031748647253529,16.888186503967002,-0.7463862938259842
33.7,46.889083479236795,5.032697489044817,-0.030663105867676954,0.8499764801822334,-0.0653949780896337,16.8890834792368,-0.7463862934927294
33.8,46.88201001239549,5.118402311199793,-0.11101876678318856,0.8640891906514312,-0.23680462239958455,16.88201001239549,-0.7463862938402779
33.9,46.86683761241127,5.205508812791174,-0.19263096314006756,0.8780047183532449,-0.41101762558234795,16.866837612411267,-0.7463862942687152
34.0,46.84344400444321,5.293995640073598,-0.2754353660667608,0.8916911912334613,-0.5879912801471965,16.84344400444321,-0.7463862940850027
34.1,46.811713242720636,5.383838280164321,-0.35936255005262563,0.9051154531130483,-0.7676765603286431,16.81171324272064,-0.7463862938186276
34.2,46.77153670662881,5.475008810635008,-0.4443378404517464,0.9182431123668116,-0.9500176212700139,16.771536706628805,-0.746386293577496
34.3,46.72281336508361,5.567475835544484,-0.5302813510667956,0.9310385931242333,-1.1349516710889669,16.72281336508361,-0.7463862939096886
34.4,46.665450792776234,5.661204275542389,-0.6171079116859319,0.9434652128190613,-1.3224085510847772,16.665450792776237,-0.7463862942211008
34.5,46.59936532462379,5.756155333722246,-0.7047271727657156,0.9554852524973736,-1.5123106674444928,16.599365324623797,-0.7463862940041592
34.6,46.524482249209036,5.852286461896984,-0.7930437273553483,0.9670600375690308,-1.7045729237939684,16.52448224920904,-0.7463862937841168
34.7,46.44073678243883,5.9495511680935,-0.8819571171777509,0.9781500472827676,-1.8991023361869994,16.44073678243884,-0.7463862936792107
34.8,46.34807436930709,6.047898977365282,-0.9713619946889382,0.9887150226002395,-2.0957979547305627,16.348074369307092,-0.7463862940011684
34.9,46.246451513756995,6.1472753269577165,-1.0611482556215952,0.9987141054113327,-2.294550653915434,16.246451513757002,-0.7463862941578943
35.0,46.135835842560994,6.24762155676339,-1.1512012667295224,1.0081059584637941,-2.4952431135267785,16.135835842560994,-0.7463862939353187
35.1,46.01620644800126,6.34887488477371,-1.2414021034054183,1.0168489086706596,-2.6977497695474186,16.016206448001263,-0.7463862937534812
35.2,45.88755462854673,6.450968316224293,-1.3316277575006534,1.0249011153103758,-2.9019366324485842,15.88755462854673,-0.7463862937919294
35.3,45.749884206404914,6.553830681678617,-1.421751475263119,1.0322207434482202,-3.1076613633572348,15.749884206404916,-0.7463862940750348
35.4,45.60321199308068,6.657386650474157,-1.5116430955214977,1.0387661522725358,-3.314773300948314,15.603211993080679,-0.7463862940771968
35.5,45.447567802343286,6.761556733246397,-1.6011693814377983,1.0444960608621447,-3.5231134664927914,15.447567802343285,-0.7463862939117994
35.6,45.28299487696955,6.866257346102503,-1.6901944368533295,1.0493697584443917,-3.7325146922050076,15.282994876969562,-0.7463862937592896
35.7,45.10955022205904,6.971400816714331,-1.7785800829876655,1.0533473075824857,-3.9428016334286595,15.109550222059037,-0.746386293907222
35.8,44.927304795722065,7.0768955987523725,-1.8661864318808306,1.056389776100807,-4.153791197504746,14.92730479572207,-0.7463862941097348
35.9,44.736343612806806,7.182646331215568,-1.9528723251698352,1.0584594438605874,-4.365292662431135,14.736343612806802,-0.7463862939888214
36.0,44.53676575630045,7.288553884329011,-2.038495765340654,1.0595200051866462,-4.577107768658024,14.536765756300452,-0.7463862938561221
36.1,44.32868459310497,7.394515580760196,-2.122914518655885,1.0595368147551327,-4.78903116152039,14.328684593104972,-0.7463862937994429
36.2,44.11222774715179,7.500425335283622,-2.2059866370955907,1.0584771053202986,-5.000850670567245,14.112227747151799,-0.7463862940126706
36.3,43.88753689448217,7.6061740281934505,-2.287571176315626,1.0563102244238864,-5.212348056386902,13.887536894482174,-0.7463862941004169
36.4,43.65476775563246,7.711649535222833,-2.367528613896429,1.053007834162988,-5.423299070445664,13.654767755632463,-0.7463862939345476
36.5,43.41408991970581,7.816736956951476,-2.4457214305849986,1.0485441241923468,-5.633473913902954,13.414089919705813,-0.7463862938021142
36.6,43.16568674186486,7.92131890760811,-2.5220147367779706,1.0428960331997956,-5.84263781521622,13.165686741864864,-0.746386293875171
36.7,42.9097547735706,8.025275931977195,-2.5962769672705326,1.0360434427206382,-6.050551863954388,12.909754773570599,-0.7463862940975853
36.8,42.6465033831918,8.128486824775345,-2.668380479141055,1.0279693612975138,-6.25697364955069,12.646503383191801,-0.7463862940334837
36.9,42.37615468642078,8.230828679155415,-2.7382019174642886,1.0186600893065592,-6.461657358310831,12.376154686420787,-0.7463862938901537
37.0,42.098942886996724,8.332177404932246,-2.8056229251916713,1.0081053854659983,-6.664354809864492,12.098942886996726,-0.7463862937886203
37.1,41.815113910829425,8.432407996437934,-2.870530627189881,0.9962986102050313,-6.86481599287587,11.815113910829426,-0.7463862939907213
37.2,41.52492427494004,8.531395188285506,-2.932818355568865,0.983236835045783,-7.062790376571011,11.524924274940043,-0.7463862941184443
37.3,41.22864092255785,8.629013558289596,-2.992385937956315,0.9689209476191714,-7.258027116579194,11.228640922557855,-0.7463862939442231
37.4,40.92654069926852,8.725137823940228,-3.049140095237486,0.9533557354001005,-7.450275647880455,10.926540699268518,-0.7463862938026332
37.5,40.61890947747526,8.819643382961381,-3.102994976174914,0.9365499470728063,-7.639286765922761,10.618909477475265,-0.7463862938659361
37.6,40.306041128273215,8.912406795679525,-3.1538725843438913,0.9185163098817495,-7.82481359135905,10.306041128273222,-0.7463862940951362
37.7,39.988236651044076,9.003306217334762,-3.201703128107571,0.899271531405561,-8.006612434669524,9.98823665104408,-0.7463862940204081
37.8,39.665804008632406,9.092221474237205,-3.246425099140194,0.8788363077305563,-8.184442948474407,9.665804008632408,-0.7463862938802115
37.9,39.339056862094694,9.179034681325037,-3.2879856591462286,0.8572352682803381,-8.358069362650076,9.339056862094699,-0.7463862938052799
38.0,39.008313808554774,9.26363058181359,-3.3263407939827094,0.8344969128750166,-8.527261163627179,9.008313808554774,-0.7463862940038615
38.1,38.673896917206605,9.3458971465445,-3.3614555651648867,0.8106534844794235,-8.691794293089002,8.673896917206607,-0.7463862940698633
38.2,38.33613155218661,9.42572564955363,-3.3933040143034905,0.7857408898949867,-8.851451299107262,8.336131552186613,-0.7463862939369692
38.3,37.99534537626426,9.503011065925124,-3.421869213659299,0.7597985558653257,-9.006022131850248,7.995345376264265,-0.7463862938260203
38.4,37.6518674018968,9.577652466484446,-3.447143273600765,0.7328692669498889,-9.155304932968894,7.651867401896808,-0.7463862939227189
38.5,37.30602658657293,9.649553485405784,-3.46912731884482,0.7049989431293215,-9.299106970811566,7.306026586572932,-0.7463862940452207
38.6,36.958151313733914,9.718622503342315,-3.4878312894183043,0.6762364593931536,-9.437245006684632,6.958151313733918,-0.7463862939488568
38.7,36.60856890074591,9.784772803453741,-3.5032736969930287,0.6466334524976873,-9.569545606907482,6.608568900745907,-0.7463862938881063
38.8,36.257604344908,9.847922995231036,-3.515481477113365,0.6162440572327719,-9.695845990462074,6.257604344908005,-0.7463862938982619
38.9,35.90557939821256,9.907997246657821,-3.524489696521621,0.5851246441740923,-9.815994493315642,5.905579398212563,-0.7463862939815141
39.0,35.55281170865467,9.964925513738635,-3.530341238748905,0.5533335506855961,-9.92985102747727,5.552811708654676,-0.7463862939592695
39.1,35.19961460669279,10.018643587263044,-3.533086402400188,0.5209308553558203,-10.03728717452609,5.199614606692795,-0.7463862939450625
39.2,34.84629599442633,10.069093361373989,-3.5327825538763906,0.48797806824731493,-10.138186722747978,4.846295994426328,-0.7463862939302834
39.3,34.49315767394257,10.116222945246943,-3.529493694908913,0.45453784757750215,-10.232445890493885,4.49315767394257,-0.7463862939223392
39.4,34.14049450196973,10.159986787378356,-3.5232900108945437,0.42067369433225155,-10.319973574756713,4.140494501969727,-0.7463862939406296
39.5,33.78859426128656,10.200345689382203,-3.5142474103393173,0.38644971141932594,-10.40069137876441,3.7885942612865677,-0.7463862939775814
39.6,33.437736885134086,10.237266884053259,-3.502447041323979,0.3519302997027163,-10.47453376810652,3.43773688513409,-0.7463862939946487
39.7,33.08819394799046,10.270724055670795,-3.4879747960074834,0.3171798787020266,-10.541448111341591,3.088193947990467,-0.7463862938884052
39.8,32.74022805006713,10.300697301854232,-3.470920769741662,0.282262596817918,-10.601394603708465,2.7402280500671328,-0.7463862938994965
39.9,32.394092714236855,10.327173126509159,-3.4513788032985744,0.24724209940838238,-10.65434625301832,2.3940927142368564,-0.7463862939898454
40.0,32.050031947301974,10.350144364980697,-3.4294459564061794,0.2121812660739799,-10.700288729961393,2.0500319473019797,-0.7463862940680703
40.1,31.708279900163998,10.369610109396985,-3.4052220060701965,0.17714196522420256,-10.739220218793971,1.708279900163997,-0.7463862938801298
40.2,31.36906055207107,10.38557551722428,-3.3788088901511983,0.14218481751186873,-10.77115103444856,1.369060552071071,-0.7463862938519815
40.3,31.032587641025067,10.39805177473099,-3.350310295802606,0.10736899753325968,-10.796103549461975,1.0325876410250654,-0.7463862939916488
40.4,30.69906449882963,10.407055920240493,-3.3198311688848303,0.07275203331174884,-10.814111840480987,0.6990644988296328,-0.7463862941373861
40.5,30.368683895575654,10.412610678372335,-3.287477254826135,0.038389618680149784,-10.82522135674467,0.36868389557565523,-0.7463862938913359
40.6,30.04162800917967,10.41474415294826,-3.253354592155045,0.004335450652028339,-10.829488305896517,0.04162800917966897,-0.7463862938077656
40.7,29.71806840936685,10.413489755034355,-3.217569177470351,-0.029358917306788523,-10.82697951006871,-0.2819315906331505,-0.746386293988332
40.8,29.398166092763926,10.408885970821519,-3.1802265629406334,-0.06264420513794233,-10.817771941643038,-0.6018339072360704,-0.7463862941974461
40.9,29.082071504579062,10.400976122109926,-3.1414314755544988,-0.09547352362677497,-10.801952244219848,-0.9179284954209409,-0.7463862939191725
41.0,28.769924740308447,10.389807989036886,-3.1012874041860887,-0.1278024576025989,-10.779615978073773,-1.23007525969155,-0.746386293769415
41.1,28.461855595086966,10.375433702584992,-3.0598963560787538,-0.15958915298177212,-10.750867405169982,-1.5381444049130324,-0.7463862939810371
41.2,28.157983726345456,10.357909499625686,-3.0173585699538363,-0.19079437859351467,-10.715818999251374,-1.8420162736545398,-0.7463862942458126
41.3,27.8584188276111,10.337295431747927,-2.973772230886584,-0.22138157270053105,-10.674590863495856,-2.141581172388896,-0.7463862939677754
41.4,27.563260992624997,10.313654964699458,-2.9292331723353744,-0.25131685361089984,-10.627309929398916,-2.436739007374999,-0.7463862937371198
41.5,27.27260083923323,10.287054833428202,-2.8838347217445217,-0.28056904719453835,-10.574109666856403,-2.7273991607667707,-0.746386293974408
41.6,26.986519720821118,10.257564829159136,-2.8376675389119703,-0.3091096932506998,-10.515129658318271,-3.0134802791788844,-0.7463862942757425
41.7,26.705090032505673,10.225257468083392,-2.7908194225637923,-0.33691302751783736,-10.450514936166785,-3.2949099674943234,-0.746386294047325
41.8,26.428375648621177,10.190207621779797,-2.7433751344546637,-0.36395593687554806,-10.380415243559591,-3.5716243513788233,-0.746386293717767
41.9,26.15643214579006,10.152492321629827,-2.695416315848297,-0.3902179312752967,-10.304984643259653,-3.843567854209942,-0.7463862939639585
42.0,25.889306976782155,10.112190619883977,-2.647021445640051,-0.4156811143060595,-10.224381239767954,-4.11069302321784,-0.7463862942681138
42.1,25.62703990388084,10.069383224198273,-2.5982657234918647,-0.4403301103195072,-10.138766448396545,-4.372960096119159,-0.7463862941674506
42.2,25.369663400913783,10.02415221325105,-2.549221010502702,-0.46415198867827456,-10.048304426502098,-4.630336599086219,-0.7463862937379029
42.3,25.117203017298134,9.976580774352914,-2.4999557928280978,-0.4871361850269187,-9.953161548705827,-4.882796982701867,-0.7463862938883007
42.4,24.869677469791487,9.926753141964847,-2.450535232278951,-0.5092744529604039,-9.853506283929693,-5.130322530208512,-0.7463862941848979
42.5,24.62709913658462,9.874754252486884,-2.4010211248496383,-0.5305607564920152,-9.749508504973765,-5.372900863415384,-0.7463862943148604
42.6,24.38947436996764,9.820669545912331,-2.351471926722246,-0.5509911819141942,-9.641339091824658,-5.610525630032362,-0.7463862938573957
42.7,24.15680401155454,9.76458465282743,-2.3019427530962573,-0.5705638187223734,-9.529169305654861,-5.843195988445459,-0.7463862937509373
42.8,23.92908344009467,9.706585364939714,-2.2524854783114168,-0.5892786983214724,-9.413170729879429,-6.0709165599053305,-0.7463862940195296
42.9,23.706302975700424,9.646757400128259,-2.2031487756403703,-0.6071376834332711,-9.293514800256519,-6.293697024299574,-0.7463862943950146
43.0,23.48844815926997,9.585186230971056,-2.153978181735243,-0.6241443704601966,-9.170372461942113,-6.511551840730024,-0.7463862941407006
43.1,23.27550029378131,9.521956809923829,-2.1050161411569692,-0.6403039577095986,-9.043913619847658,-6.724499706218691,-0.746386293707361
43.2,23.067436628961406,9.457153471573093,-2.056302105021354,-0.6556231575131806,-8.914306943146189,-6.932563371038588,-0.7463862938848101
43.3,22.86423044962017,9.3908598909985,-2.007872648395677,-0.670110120620703,-8.781719781997005,-7.135769550379824,-0.7463862941903476
43.4,22.66585156448336,9.323158838826393,-1.9597615306104652,-0.683774308118517,-8.646317677652785,-7.334148435516637,-0.7463862944677128
43.5,22.472266473237607,9.254132106355536,-1.9119998061275436,-0.6966264051810085,-8.50826421271107,-7.527733526762392,-0.7463862940612814
43.6,22.283438894377486,9.183860282099694,-1.86461589877563,-0.7086781905232189,-8.36772056419939,-7.716561105622512,-0.7463862936682557
43.7,22.09932981318698,9.112422730458903,-1.8176357250331647,-0.7199424659617395,-8.224845460917805,-7.90067018681302,-0.7463862938983853
43.8,21.919897584812002,9.039897553893413,-1.7710828126895226,-0.7304329805826624,-8.079795107786826,-8.080102415187998,-0.7463862942075585
43.9,21.745098394350048,8.966361407986325,-1.7249783816843083,-0.7401643118362407,-7.932722815972649,-8.25490160564995,-0.7463862945482133
44.0,21.57488631769981,8.89188948355746,-1.6793414633760726,-0.749151797494211,-7.783778967114921,-8.425113682300188,-0.7463862942156262
44.1,21.40921382160053,8.816555348594783,-1.634188990400777,-0.7574114182980196,-7.633110697189564,-8.590786178399467,-0.7463862937143072
44.2,21.24803180452753,8.740430934364554,-1.5895359091203334,-0.764959735522823,-7.480861868729109,-8.751968195472472,-0.7463862937469935
44.3,21.091289605093326,8.663586533474785,-1.5453952914167326,-0.7718138340794027,-7.3271730669495705,-8.908710394906672,-0.7463862939973848
44.4,20.938935372585355,8.586090705357686,-1.501778430394272,-0.777991227780902,-7.172181410715371,-9.061064627414648,-0.7463862942780995
44.5,20.790916174035534,8.508010238116837,-1.4586949359669115,-0.7835097947498186,-7.016020476233672,-9.209083825964468,-0.7463862942404511
44.6,20.647178271159508,8.429410108876928,-1.4161528376579695,-0.7883877002761179,-6.858820217753857,-9.352821728840487,-0.7463862939269164
44.7,20.50766726842976,8.35035345410891,-1.3741586773699983,-0.7926433341261858,-6.700706908217824,-9.492332731570235,-0.746386293807463
44.8,20.372328113075618,8.270901569630007,-1.3327176000415313,-0.7962952652144557,-6.541803139260015,-9.627671886924382,-0.7463862939664057
44.9,20.241105240381223,8.191113899057518,-1.2918334452973297,-0.7993621850495292,-6.382227798115037,-9.758894759618775,-0.7463862940977862
45.0,20.113942803685834,8.111048003967916,-1.2515088322266328,-0.8018628448927667,-6.222096007935832,-9.886057196314166,-0.7463862941520308
45.1,19.990784744977244,8.030759574287659,-1.2117452452672692,-0.8038160124038005,-6.061519148575318,-10.00921525502275,-0.7463862940052812
45.2,19.871574984317213,7.95030242573372,-1.1725431175876118,-0.8052404197104495,-5.90060485146744,-10.128425015682787,-0.7463862938908488
45.3,19.756257421111002,7.869728499753295,-1.133901899396495,-0.8061547291721909,-5.739456999506588,-10.243742578889002,-0.7463862939493017
45.4,19.644775988547234,7.789087872189081,-1.0958201292305674,-0.8065774976140787,-5.578175744378163,-10.355224011452762,-0.7463862940066683
45.5,19.537074847435022,7.708428773934018,-1.0582955135059118,-0.8065271330554984,-5.4168575478680365,-10.462925152564976,-0.7463862940595661
45.6,19.433098406825593,7.627797600963486,-1.0213249874548729,-0.8060218662203298,-5.2555952019269725,-10.566901593174405,-0.746386294013246
45.7,19.3327914701958,7.547238952105056,-0.9849047897161425,-0.8050797172636552,-5.094477904210113,-10.667208529804194,-0.7463862939472834
45.8,19.236099243196215,7.466795630645959,-0.9490305112757689,-0.8037184713960923,-4.933591261291916,-10.763900756803785,-0.7463862939491414
45.9,19.142967354747668,7.38650865545233,-0.9136971456629344,-0.8019556560668482,-4.773017310904661,-10.857032645252326,-0.7463862939656827
46.0,19.053341984438035,7.30641731810395,-0.8788991584132995,-0.7998085170026334,-4.612834636207901,-10.946658015561963,-0.7463862939913606
46.1,18.967169875949807,7.2265591912632186,-0.8446305283909379,-0.797293999386006,-4.453118382526438,-11.032830124050188,-0.7463862939959603
46.2,18.884398427813288,7.146970192989892,-0.8108848107412061,-0.7944287311357001,-4.293940385979783,-11.115601572186712,-0.7463862939765787
46.3,18.80497570348776,7.067684592914808,-0.7776551706447783,-0.7912290073776649,-4.135369185829613,-11.195024296512239,-0.7463862939563904
46.4,18.72885043917555,6.988735021604204,-0.7449344156555133,-0.7877107766947269,-3.9774700432084056,-11.271149560824451,-0.7463862939486978
46.5,18.655972116758313,6.910152546210911,-0.7127150528173127,-0.783889631616701,-3.8203050924218207,-11.344027883241685,-0.7463862939473429
46.6,18.586290974951073,6.831966680505691,-0.6809893156058802,-0.7797807976012134,-3.6639333610113827,-11.413709025048924,-0.7463862939735841
46.7,18.519758055583623,6.754205461807472,-0.6497492146491546,-0.7753991284384831,-3.508410923614945,-11.480241944416376,-0.7463862939877987
46.8,18.456325211936402,6.676895462653483,-0.6189865601030644,-0.7707590981476924,-3.3537909253069644,-11.543674788063598,-0.7463862939641297
46.9,18.395945111004483,6.600061797381776,-0.5886929799770064,-0.7658747936758052,-3.2001235947635513,-11.604054888995515,-0.7463862939432413
47.0,18.338571267821482,6.5237282034878,-0.5588599650490123,-0.7607599151307596,-3.0474564069756,-11.661428732178516,-0.746386293921604
47.1,18.284158054191924,6.447917054782459,-0.5294788855800507,-0.755427770935116,-2.895834109564917,-11.715841945808076,-0.7463862939527013
47.2,18.232660713274612,6.372649440947121,-0.5005410307010985,-0.7498912812698562,-2.745298881894241,-11.767339286725386,-0.7463862939879841
47.3,18.18403536419288,6.297945184909686,-0.47203762286363204,-0.7441629758314456,-2.5958903698193723,-11.815964635807118,-0.7463862939705459
47.4,18.138239002218803,6.223822846367247,-0.4439598256756967,-0.7382549909613854,-2.4476456927344943,-11.861760997781195,-0.7463862939439032
47.5,18.095229507399104,6.150299799574136,-0.4162987775121836,-0.7321790757461937,-2.300599599148272,-11.904770492600894,-0.7463862939091164
47.6,18.05496565073244,6.077392251346544,-0.38904560180854264,-0.7259465919630697,-2.1547845026930865,-11.945034349267557,-0.7463862939344796
47.7,18.017407087795718,6.005115315185515,-0.3621914360775105,-0.7195685221271133,-2.01023063037103,-11.98259291220428,-0.7463862939808521
47.8,17.982514358496097,5.933483035472105,-0.3357274417757927,-0.7130554718289301,-1.8669660709442086,-12.017485641503901,-0.7463862939753878
47.9,17.95024888694033,5.862508388337294,-0.30964480475456413,-0.7064176697768896,-1.7250167766745876,-12.04975111305967,-0.7463862939473933
48.0,17.92057297490689,5.792203347137499,-0.28393475786686095,-0.6996649764624747,-1.5844066942749984,-12.07942702509311,-0.7463862939070754
48.1,17.893449804140552,5.722578910535684,-0.25858858930401607,-0.6928068883016694,-1.4451578210713651,-12.10655019585945,-0.7463862939191862
48.2,17.868843419033738,5.653645161621738,-0.23359766089255718,-0.6858525470885559,-1.3072903232434785,-12.131156580966257,-0.7463862939679885
48.3,17.84671871958828,5.585411302209933,-0.2089534169161713,-0.6788107462254801,-1.1708226044198662,-12.153281280411717,-0.7463862939776607
48.4,17.827041461415412,5.517885652838898,-0.18464738010862458,-0.6716899327265864,-1.0357713056777966,-12.172958538584584,-0.7463862939493985
48.5,17.80977824489287,5.451075694812067,-0.16067116192527764,-0.6644982152363377,-0.9021513896241335,-12.19022175510713,-0.7463862939143405
48.6,17.794896507362783,5.384988120919704,-0.13701647536660433,-0.6572433732244699,-0.7699762418394097,-12.205103492637212,-0.7463862939083804
48.7,17.782364508094425,5.319628864092161,-0.11367513937189955,-0.6499328641369772,-0.6392577281843217,-12.217635491905574,-0.7463862939505633
48.8,17.772151309974458,5.255003148344904,-0.09063909073810983,-0.6425738336356932,-0.5100062966898075,-12.227848690025539,-0.7463862939748016
48.9,17.764226779470594,5.191115488896139,-0.06790037771640778,-0.6351731188371079,-0.38223097779227594,-12.235773220529406,-0.7463862939542698
49.0,17.7585615796897,5.127969709911239,-0.045451159475875524,-0.6277372542509488,-0.25593941982247925,-12.241438420310294,-0.746386293929431
49.1,17.75512714873407,5.065569011648638,-0.023283722776767712,-0.620272484669504,-0.13113802329727517,-12.244872851265932,-0.7463862939056172
49.2,17.75389569607013,5.0039159733007565,-0.0013904756306044597,-0.6127847693714181,-0.007831946601512619,-12.246104303929869,-0.7463862939315383
49.3,17.754840171055736,4.9430126152826945,0.020236038148444546,-0.6052797951062437,0.11397476943461143,-12.245159828944264,-0.7463862939638671
49.4,17.757934261075334,4.882860403393041,0.04160314511830543,-0.5977629805232981,0.23427919321391916,-12.242065738924666,-0.7463862939608523
49.5,17.76315239017698,4.823460251429538,0.06271804913561274,-0.5902394804878187,0.35307949714092307,-12.236847609823016,-0.7463862939462661
49.6,17.77046969178065,4.764812579692959,0.08358781848908725,-0.5827141985633986,0.4703748406140835,-12.229530308219347,-0.7463862939149104
49.7,17.779862009683615,4.706917319688563,0.10421939226731114,-0.5751917915560437,0.5861653606228729,-12.220137990316381,-0.7463862939175663
49.8,17.791305864253225,4.64977396443123,0.12461957040857641,-0.5676766813209958,0.7004520711375405,-12.208694135746773,-0.7463862939453944
49.9,17.804778441606175,4.593381587071239,0.14479501504948256,-0.560173061565804,0.8132368258575228,-12.195221558393824,-0.7463862939596073
50.0,17.820257593608503,4.537738840894297,0.16475225861567355,-0.5526849018957007,0.9245223182114066,-12.179742406391497,-0.7463862939519583
50.1,17.837721826287883,4.482843978627375,0.18449770500069373,-0.5452159547741651,1.0343120427452512,-12.162278173712117,-0.7463862939351558
50.2,17.857150275670953,4.428694900092989,0.2040376204459342,-0.537769766467316,1.1426101998140228,-12.142849724329045,-0.7463862939175065
50.3,17.87852270458551,4.375289151543487,0.22337814175861292,-0.5303496811130769,1.249421696913026,-12.121477295414488,-0.7463862939277349
50.4,17.90181946836872,4.322623973007916,0.24252526694826293,-0.5229588519580701,1.3547520539841682,-12.098180531631277,-0.7463862939459359
50.5,17.92702151369089,4.270696300068958,0.2614848623735633,-0.5156002455229246,1.458607399862085,-12.072978486309113,-0.7463862939527331
50.6,17.95411037843156,4.219502764027358,0.2802626704942712,-0.5082766455337648,1.5609944719452842,-12.045889621568437,-0.7463862939512986
50.7,17.983068166026026,4.169039728881335,0.2988643039757286,-0.5009906623509632,1.661920542237331,-12.01693183397397,-0.7463862939341277
50.8,18.013877541786368,4.119303303082765,0.3172952489944565,-0.493744738332739,1.761393393834471,-11.986122458213627,-0.746386293924846
50.9,18.046521709382915,4.070289362420235,0.3355608640905494,-0.4865411553021993,1.8594212751595312,-11.953478290617085,-0.7463862939306641
51.0,18.080984390232356,4.021993575177558,0.3536663780152307,-0.47938204204926493,1.9560128496448848,-11.919015609767644,-0.7463862939403505
51.1,18.11724982349773,3.9744114021337573,0.37161689687346944,-0.47226937790197543,2.051177195732486,-11.882750176502272,-0.7463862939482403
51.2,18.15530276515785,3.927538097629926,0.389417410832517,-0.4652049964473437,2.1449238047401478,-11.844697234842148,-0.7463862939509961
51.3,18.19512845751641,3.881368747471398,0.4070727867270081,-0.45819059472910284,2.2372625050572053,-11.80487154248359,-0.7463862939399636
51.4,18.236712634899824,3.835898266671049,0.4245877757701775,-0.4512277361414121,2.328203466657903,-11.763287365100174,-0.746386293932514
51.5,18.28004149329697,3.7911214267876137,0.44196700957360124,-0.4443178581582362,2.4177571464247727,-11.71995850670303,-0.7463862939305325
51.6,18.32510167545665,3.7470328716747816,0.4592150004512914,-0.4374622779552476,2.505934256650437,-11.67489832454335,-0.746386293933067
51.7,18.37188027088759,3.703627117481205,0.47633614768121446,-0.43066219554058927,2.5927457650375896,-11.62811972911241,-0.7463862939429666
51.8,18.420364815535272,3.660898552961972,0.4933347435890332,-0.42391869690634465,2.6782028940760556,-11.57963518446473,-0.7463862939513448
51.9,18.470543263208793,3.618841469099446,0.5102149679669716,-0.4172327615528799,2.762317061801108,-11.529456736791206,-0.746386293947797
52.0,18.52240398936418,3.5774500596344825,0.526980893809921,-0.4106052653270962,2.8450998807310364,-11.477596010635821,-0.7463862939422695
52.1,18.57593576784281,3.536718437754613,0.5436364862107801,-0.40403698603963323,2.9265631244907753,-11.424064232157187,-0.7463862939338617
52.2,18.631127751704,3.4966406532448504,0.5601856009222692,-0.3975286088493898,3.0067186935102987,-11.368872248296,-0.7463862939274546
52.3,18.68796947322499,3.4572106924876955,0.5766319896481575,-0.3910807289091379,3.0855786150246103,-11.312030526775011,-0.7463862939333911
52.4,18.746450843900977,3.4184224784631208,0.5929793052661969,-0.38469385397698574,3.1631550430737585,-11.25354915609902,-0.7463862939491263
52.5,18.8065621405,3.380269882435115,0.6092311021364678,-0.3783684087737683,3.2394602351297714,-11.1934378595,-0.7463862939520739
52.6,18.868293983713468,3.34274674519382,0.6253908323429802,-0.3721047405439627,3.31450650961236,-11.131706016286532,-0.746386293953624
52.7,18.931637346585497,3.305846867682506,0.6414618542123334,-0.3659031200816436,3.388306264634988,-11.068362653414502,-0.7463862939461449
52.8,18.996583518536994,3.269564037157681,0.657447425832282,-0.3597637481365954,3.460871925684639,-11.003416481463002,-0.7463862939317563
52.9,19.063124104209425,3.2338920280915744,0.6733507089984787,-0.35368675771624036,3.5322159438168512,-10.936875895790575,-0.7463862939242324
53.0,19.131251023464777,3.1988246021721594,0.6891747734626692,-0.3476722162097434,3.602350795655682,-10.86874897653522,-0.7463862939353859
53.1,19.200956511048037,3.164355508520625,0.7049226010128073,-0.3417201275101893,3.67128898295875,-10.799043488951963,-0.7463862939482269
53.2,19.272233086112873,3.130478504589618,0.7205970803809434,-0.33583043726171347,3.739042990820763,-10.727766913887123,-0.7463862939563842
53.3,19.34507356242665,3.097187352144283,0.7362010129656937,-0.33000303400479924,3.805625295711435,-10.65492643757335,-0.7463862939619588
53.4,19.419471028652755,3.064475826471804,0.7517371122617573,-0.32423775263978216,3.8710483470563912,-10.580528971347244,-0.746386293953392
53.5,19.495418827656174,3.0323377289024567,0.767208001728475,-0.3185343781521658,3.9353245421950867,-10.504581172343824,-0.7463862939352679
53.6,19.572910556503484,3.000766886809594,0.7826162181215166,-0.3128926472784622,3.998466226380813,-10.427089443496516,-0.7463862939238457
53.7,19.651940066462863,2.969757153609651,0.7979642147525623,-0.30731225013603325,4.0604856927806985,-10.348059933537137,-0.7463862939320067
53.8,19.732501462801924,2.9393024088618924,0.8132543646305024,-0.30179283183372263,4.121395182276216,-10.267498537198076,-0.7463862939442396
53.9,19.814589073076224,2.9093965747953554,0.8284889557039137,-0.2963339966367522,4.181206850409289,-10.185410926923776,-0.7463862939560003
54.0,19.898197459386942,2.8800336122310806,0.8436701958217847,-0.29093530861086936,4.23993277553784,-10.10180254061306,-0.7463862939701007
54.1,19.98332140302633,2.851207525635406,0.858800212872638,-0.28559629397562425,4.297584948729188,-10.01667859697367,-0.7463862939700753
