time,Think_1,Think_2,Think_3,Think_4,Think_5,Hungry_1,Hungry_2,Hungry_3,Hungry_4,Hungry_5,Eat_1,Eat_2,Eat_3,Eat_4,Eat_5,Fork_1,Fork_2,Fork_3,Fork_4,Fork_5
0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0.00905891563536685,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
0.02646707163264506,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0.07381079845750563,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0.2869412873352982,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0.44656157095740223,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
