time,Think_1,Think_2,Think_3,Think_4,Think_5,Hungry_1,Hungry_2,Hungry_3,Hungry_4,Hungry_5,Eat_1,Eat_2,Eat_3,Eat_4,Eat_5,Fork_1,Fork_2,Fork_3,Fork_4,Fork_5,Arbiter
42.42605809029101,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
42.79711259365387,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
42.91193023193076,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
43.54409156303375,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
43.547766257789355,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
44.18382006661015,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
45.314925847014536,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46.18412047054282,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
46.67469407440918,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
46.7258266583235,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
47.01357948665535,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
47.240795590704586,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
50.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
