t,mean_I,sd_I
55.75,1.6,1.753813578737922
56.0,1.4666666666666666,1.7952683659406259
56.25,1.5666666666666667,1.9771685315872423
56.5,1.5333333333333334,1.9953970019528189
56.75,1.5,1.907336109468585
57.0,1.4,1.8680618759596244
57.25,1.3666666666666667,1.973677354293394
57.5,1.2666666666666666,1.8181713688309964
57.75,1.1333333333333333,1.5916448515084434
58.0,1.0333333333333334,1.4015590662158885
58.25,1.0666666666666667,1.5070714541175851
58.5,1.0,1.4383899044561526
58.75,1.0,1.4383899044561526
59.0,1.0333333333333334,1.564329388837788
59.25,1.0333333333333334,1.564329388837788
59.5,1.0333333333333334,1.586219390255644
59.75,0.9666666666666667,1.473521078171633
60.0,1.0,1.5536386656646635
60.25,0.9333333333333333,1.4367908045682762
60.5,0.9,1.3982747990981972
60.75,0.9,1.3733924772444783
61.0,0.8,1.3995073024658258
61.25,0.8666666666666667,1.6131642354623141
61.5,0.8333333333333334,1.723735585238087
61.75,0.7,1.5346570997434912
62.0,0.6333333333333333,1.299425160263737
62.25,0.5666666666666667,1.1043279539543756
62.5,0.6333333333333333,1.1885468767200227
62.75,0.6333333333333333,1.1885468767200227
63.0,0.5666666666666667,1.0726484571581119
63.25,0.5333333333333333,1.0080138659874616
63.5,0.4666666666666667,1.0742546199601595
63.75,0.4666666666666667,1.0742546199601595
64.0,0.5,1.1670771035014103
64.25,0.4666666666666667,1.1058881072455413
64.5,0.43333333333333335,1.1043279539543756
64.75,0.4666666666666667,1.2242755305537405
65.0,0.4,1.0034423509719619
65.25,0.4,1.0034423509719619
65.5,0.43333333333333335,1.1043279539543756
65.75,0.43333333333333335,1.1043279539543756
66.0,0.43333333333333335,1.19433528860584
66.25,0.43333333333333335,1.19433528860584
66.5,0.43333333333333335,1.19433528860584
66.75,0.3333333333333333,0.8840866447369841
67.0,0.3,0.8366600265340753
67.25,0.26666666666666666,0.691491807283521
67.5,0.26666666666666666,0.691491807283521
67.75,0.26666666666666666,0.691491807283521
68.0,0.26666666666666666,0.691491807283521
68.25,0.26666666666666666,0.691491807283521
68.5,0.23333333333333334,0.6789105539243624
68.75,0.23333333333333334,0.6789105539243624
69.0,0.23333333333333334,0.6789105539243624
69.25,0.2,0.5508613944197478
69.5,0.16666666666666666,0.46113303737741396
69.75,0.2,0.5508613944197478
70.0,0.2,0.5508613944197478
70.25,0.2,0.5508613944197478
70.5,0.16666666666666666,0.46113303737741396
70.75,0.16666666666666666,0.46113303737741396
71.0,0.16666666666666666,0.46113303737741396
71.25,0.16666666666666666,0.46113303737741396
71.5,0.13333333333333333,0.4341724854553048
71.75,0.13333333333333333,0.4341724854553048
72.0,0.13333333333333333,0.4341724854553048
72.25,0.1,0.30512857662936466
72.5,0.1,0.30512857662936466
72.75,0.06666666666666667,0.2537081317024625
73.0,0.06666666666666667,0.2537081317024625
73.25,0.06666666666666667,0.2537081317024625
73.5,0.06666666666666667,0.2537081317024625
73.75,0.03333333333333333,0.18257418583505525
74.0,0.06666666666666667,0.3651483716701105
74.25,0.06666666666666667,0.3651483716701105
74.5,0.06666666666666667,0.3651483716701105
74.75,0.1,0.5477225575051659
75.0,0.1,0.5477225575051659
75.25,0.1,0.5477225575051659
75.5,0.1,0.5477225575051659
75.75,0.1,0.5477225575051659
76.0,0.1,0.5477225575051659
76.25,0.1,0.5477225575051659
76.5,0.1,0.5477225575051659
76.75,0.1,0.5477225575051659
77.0,0.1,0.5477225575051659
77.25,0.1,0.5477225575051659
77.5,0.06666666666666667,0.3651483716701105
77.75,0.06666666666666667,0.3651483716701105
78.0,0.06666666666666667,0.3651483716701105
78.25,0.03333333333333333,0.18257418583505525
78.5,0.03333333333333333,0.18257418583505525
78.75,0.03333333333333333,0.18257418583505525
79.0,0.06666666666666667,0.3651483716701105
79.25,0.06666666666666667,0.3651483716701105
79.5,0.06666666666666667,0.3651483716701105
79.75,0.06666666666666667,0.3651483716701105
80.0,0.06666666666666667,0.3651483716701105
