time,transition,failed,working,spares,busy_repairers,repair_queue
1626.3672434680393,repair_complete,0,10,3,0,0
1630.4362605968254,interval_end,0,10,3,0,0
1630.4362605968254,machine_failure,1,10,2,1,0
1630.6443165294872,interval_end,1,10,2,1,0
1630.6443165294872,repair_complete,0,10,3,0,0
1642.5173437109854,interval_end,0,10,3,0,0
1642.5173437109854,machine_failure,1,10,2,1,0
1642.9099330688666,interval_end,1,10,2,1,0
1642.9099330688666,repair_complete,0,10,3,0,0
1645.1810540165968,interval_end,0,10,3,0,0
1645.1810540165968,machine_failure,1,10,2,1,0
1645.2547980315096,interval_end,1,10,2,1,0
1645.2547980315096,repair_complete,0,10,3,0,0
1665.1958899499214,interval_end,0,10,3,0,0
1665.1958899499214,machine_failure,1,10,2,1,0
1666.8573776669,interval_end,1,10,2,1,0
1666.8573776669,repair_complete,0,10,3,0,0
1667.485748505842,interval_end,0,10,3,0,0
1667.485748505842,machine_failure,1,10,2,1,0
1667.7077856305996,interval_end,1,10,2,1,0
1667.7077856305996,repair_complete,0,10,3,0,0
1668.9249385356673,interval_end,0,10,3,0,0
1668.9249385356673,machine_failure,1,10,2,1,0
1669.3262413741163,interval_end,1,10,2,1,0
1669.3262413741163,repair_complete,0,10,3,0,0
1682.0988336355974,interval_end,0,10,3,0,0
1682.0988336355974,machine_failure,1,10,2,1,0
1683.3850966986402,interval_end,1,10,2,1,0
1683.3850966986402,repair_complete,0,10,3,0,0
1693.5237762332918,interval_end,0,10,3,0,0
1693.5237762332918,machine_failure,1,10,2,1,0
1693.987013035419,interval_end,1,10,2,1,0
1693.987013035419,repair_complete,0,10,3,0,0
1696.4530013285232,interval_end,0,10,3,0,0
1696.4530013285232,machine_failure,1,10,2,1,0
1696.593939028012,interval_end,1,10,2,1,0
1696.593939028012,repair_complete,0,10,3,0,0
1704.1977132487143,interval_end,0,10,3,0,0
1704.1977132487143,machine_failure,1,10,2,1,0
1704.4986106802617,interval_end,1,10,2,1,0
1704.4986106802617,repair_complete,0,10,3,0,0
1742.0922131797984,interval_end,0,10,3,0,0
1742.0922131797984,machine_failure,1,10,2,1,0
1743.4623110046703,interval_end,1,10,2,1,0
1743.4623110046703,repair_complete,0,10,3,0,0
1767.6988749329353,interval_end,0,10,3,0,0
1767.6988749329353,machine_failure,1,10,2,1,0
1767.7195915278066,interval_end,1,10,2,1,0
1767.7195915278066,repair_complete,0,10,3,0,0
1773.0556155783447,interval_end,0,10,3,0,0
1773.0556155783447,machine_failure,1,10,2,1,0
1773.560797351655,interval_end,1,10,2,1,0
1773.560797351655,repair_complete,0,10,3,0,0
1807.9860243086935,interval_end,0,10,3,0,0
1807.9860243086935,machine_failure,1,10,2,1,0
1808.7044927357417,interval_end,1,10,2,1,0
1808.7044927357417,repair_complete,0,10,3,0,0
1835.594325297817,interval_end,0,10,3,0,0
1835.594325297817,machine_failure,1,10,2,1,0
1836.4547157215197,interval_end,1,10,2,1,0
1836.4547157215197,repair_complete,0,10,3,0,0
1838.8642483434662,interval_end,0,10,3,0,0
1838.8642483434662,machine_failure,1,10,2,1,0
1839.143906694843,interval_end,1,10,2,1,0
1839.143906694843,repair_complete,0,10,3,0,0
1839.9024887833136,interval_end,0,10,3,0,0
1839.9024887833136,machine_failure,1,10,2,1,0
1842.5362045423094,interval_end,1,10,2,1,0
1842.5362045423094,machine_failure,2,10,1,1,1
1842.5831160807538,interval_end,2,10,1,1,1
1842.5831160807538,repair_complete,1,10,2,1,0
1842.7223674416596,interval_end,1,10,2,1,0
1842.7223674416596,repair_complete,0,10,3,0,0
1887.9354962018513,interval_end,0,10,3,0,0
1887.9354962018513,machine_failure,1,10,2,1,0
1888.6772313078443,interval_end,1,10,2,1,0
1888.6772313078443,repair_complete,0,10,3,0,0
1889.0591922041076,interval_end,0,10,3,0,0
1889.0591922041076,machine_failure,1,10,2,1,0
1889.2741722133972,interval_end,1,10,2,1,0
1889.2741722133972,repair_complete,0,10,3,0,0
1895.4129330771439,interval_end,0,10,3,0,0
1895.4129330771439,machine_failure,1,10,2,1,0
1895.6692321546543,interval_end,1,10,2,1,0
1895.6692321546543,repair_complete,0,10,3,0,0
1896.240500194082,interval_end,0,10,3,0,0
1896.240500194082,machine_failure,1,10,2,1,0
1896.7966477962336,interval_end,1,10,2,1,0
1896.7966477962336,repair_complete,0,10,3,0,0
1900.0189462947274,interval_end,0,10,3,0,0
1900.0189462947274,machine_failure,1,10,2,1,0
1901.1441290615783,interval_end,1,10,2,1,0
1901.1441290615783,repair_complete,0,10,3,0,0
1902.211151467165,interval_end,0,10,3,0,0
1902.211151467165,machine_failure,1,10,2,1,0
1903.3500153844982,interval_end,1,10,2,1,0
1903.3500153844982,machine_failure,2,10,1,1,1
1904.1572025302266,interval_end,2,10,1,1,1
1904.1572025302266,repair_complete,1,10,2,1,0
1905.876621866165,interval_end,1,10,2,1,0
1905.876621866165,repair_complete,0,10,3,0,0
1922.5636471440746,interval_end,0,10,3,0,0
1922.5636471440746,machine_failure,1,10,2,1,0
1922.8996807899875,interval_end,1,10,2,1,0
1922.8996807899875,repair_complete,0,10,3,0,0
1925.2389980358932,interval_end,0,10,3,0,0
1925.2389980358932,machine_failure,1,10,2,1,0
1925.2698230993756,interval_end,1,10,2,1,0
1925.2698230993756,repair_complete,0,10,3,0,0
1936.8067748257502,interval_end,0,10,3,0,0
1936.8067748257502,machine_failure,1,10,2,1,0
1936.9820149046907,interval_end,1,10,2,1,0
1936.9820149046907,repair_complete,0,10,3,0,0
1962.0590614212056,interval_end,0,10,3,0,0
1962.0590614212056,machine_failure,1,10,2,1,0
1964.0531100000933,interval_end,1,10,2,1,0
1964.0531100000933,repair_complete,0,10,3,0,0
1968.5044516229818,interval_end,0,10,3,0,0
1968.5044516229818,machine_failure,1,10,2,1,0
1969.2519228425724,interval_end,1,10,2,1,0
1969.2519228425724,repair_complete,0,10,3,0,0
1976.4457904118738,interval_end,0,10,3,0,0
1976.4457904118738,machine_failure,1,10,2,1,0
1976.8097607713971,interval_end,1,10,2,1,0
1976.8097607713971,repair_complete,0,10,3,0,0
1985.147521720236,interval_end,0,10,3,0,0
1985.147521720236,machine_failure,1,10,2,1,0
1985.8038431120235,interval_end,1,10,2,1,0
1985.8038431120235,repair_complete,0,10,3,0,0
2005.675583246106,interval_end,0,10,3,0,0
2005.675583246106,machine_failure,1,10,2,1,0
2006.1016550997842,interval_end,1,10,2,1,0
2006.1016550997842,machine_failure,2,10,1,1,1
2006.364757085174,interval_end,2,10,1,1,1
2006.364757085174,repair_complete,1,10,2,1,0
2006.8230009024567,interval_end,1,10,2,1,0
2006.8230009024567,repair_complete,0,10,3,0,0
2014.7846871880129,interval_end,0,10,3,0,0
2014.7846871880129,machine_failure,1,10,2,1,0
2017.5659689721076,interval_end,1,10,2,1,0
2017.5659689721076,repair_complete,0,10,3,0,0
2039.07985319443,interval_end,0,10,3,0,0
2039.07985319443,machine_failure,1,10,2,1,0
2039.576214625019,interval_end,1,10,2,1,0
2039.576214625019,repair_complete,0,10,3,0,0
2046.4765849273278,interval_end,0,10,3,0,0
2046.4765849273278,machine_failure,1,10,2,1,0
2046.7029803924554,interval_end,1,10,2,1,0
2046.7029803924554,repair_complete,0,10,3,0,0
2047.2098651398069,interval_end,0,10,3,0,0
2047.2098651398069,machine_failure,1,10,2,1,0
2048.4643001795494,interval_end,1,10,2,1,0
2048.4643001795494,repair_complete,0,10,3,0,0
2050.587778812828,interval_end,0,10,3,0,0
2050.587778812828,machine_failure,1,10,2,1,0
2051.3124628568085,interval_end,1,10,2,1,0
2051.3124628568085,repair_complete,0,10,3,0,0
2055.0250794191,interval_end,0,10,3,0,0
2055.0250794191,machine_failure,1,10,2,1,0
2055.4819320642605,interval_end,1,10,2,1,0
2055.4819320642605,repair_complete,0,10,3,0,0
2056.8320517613124,interval_end,0,10,3,0,0
2056.8320517613124,machine_failure,1,10,2,1,0
2057.0035129431435,interval_end,1,10,2,1,0
2057.0035129431435,repair_complete,0,10,3,0,0
2067.8218337704548,interval_end,0,10,3,0,0
2067.8218337704548,machine_failure,1,10,2,1,0
2068.4311134337254,interval_end,1,10,2,1,0
2068.4311134337254,repair_complete,0,10,3,0,0
2073.299732952056,interval_end,0,10,3,0,0
2073.299732952056,machine_failure,1,10,2,1,0
2073.6706611592585,interval_end,1,10,2,1,0
2073.6706611592585,repair_complete,0,10,3,0,0
2090.304810293583,interval_end,0,10,3,0,0
2090.304810293583,machine_failure,1,10,2,1,0
2090.4879683546637,interval_end,1,10,2,1,0
2090.4879683546637,repair_complete,0,10,3,0,0
2095.8218118012132,interval_end,0,10,3,0,0
2095.8218118012132,machine_failure,1,10,2,1,0
2096.036064990166,interval_end,1,10,2,1,0
2096.036064990166,repair_complete,0,10,3,0,0
2101.2236323875873,interval_end,0,10,3,0,0
2101.2236323875873,machine_failure,1,10,2,1,0
2102.6043934315794,interval_end,1,10,2,1,0
2102.6043934315794,repair_complete,0,10,3,0,0
2135.426133023161,interval_end,0,10,3,0,0
2135.426133023161,machine_failure,1,10,2,1,0
2136.4564792687843,interval_end,1,10,2,1,0
2136.4564792687843,repair_complete,0,10,3,0,0
2144.9532412589365,interval_end,0,10,3,0,0
2144.9532412589365,machine_failure,1,10,2,1,0
2145.134061598307,interval_end,1,10,2,1,0
2145.134061598307,repair_complete,0,10,3,0,0
2151.0197241886895,interval_end,0,10,3,0,0
2151.0197241886895,machine_failure,1,10,2,1,0
2151.635831492035,interval_end,1,10,2,1,0
2151.635831492035,repair_complete,0,10,3,0,0
2184.094320992466,interval_end,0,10,3,0,0
2184.094320992466,machine_failure,1,10,2,1,0
2184.2840567546796,interval_end,1,10,2,1,0
2184.2840567546796,repair_complete,0,10,3,0,0
2185.1276389370646,interval_end,0,10,3,0,0
2185.1276389370646,machine_failure,1,10,2,1,0
2185.777879402173,interval_end,1,10,2,1,0
2185.777879402173,machine_failure,2,10,1,1,1
2186.40586270699,interval_end,2,10,1,1,1
2186.40586270699,repair_complete,1,10,2,1,0
2187.5340975002873,interval_end,1,10,2,1,0
2187.5340975002873,repair_complete,0,10,3,0,0
2200.3995745855273,interval_end,0,10,3,0,0
2200.3995745855273,machine_failure,1,10,2,1,0
2200.7337723358014,interval_end,1,10,2,1,0
2200.7337723358014,repair_complete,0,10,3,0,0
2218.287542798819,interval_end,0,10,3,0,0
2218.287542798819,machine_failure,1,10,2,1,0
2218.8890372258215,interval_end,1,10,2,1,0
2218.8890372258215,repair_complete,0,10,3,0,0
2224.8215091824013,interval_end,0,10,3,0,0
2224.8215091824013,machine_failure,1,10,2,1,0
2225.3946715280454,interval_end,1,10,2,1,0
2225.3946715280454,repair_complete,0,10,3,0,0
2230.6140717509543,interval_end,0,10,3,0,0
2230.6140717509543,machine_failure,1,10,2,1,0
2230.81019011283,interval_end,1,10,2,1,0
2230.81019011283,repair_complete,0,10,3,0,0
2236.524909749366,interval_end,0,10,3,0,0
2236.524909749366,machine_failure,1,10,2,1,0
2237.0046379940386,interval_end,1,10,2,1,0
2237.0046379940386,repair_complete,0,10,3,0,0
2239.115105372101,interval_end,0,10,3,0,0
2239.115105372101,machine_failure,1,10,2,1,0
2240.727753431751,interval_end,1,10,2,1,0
2240.727753431751,repair_complete,0,10,3,0,0
2241.8182163124684,interval_end,0,10,3,0,0
2241.8182163124684,machine_failure,1,10,2,1,0
2243.0661287175476,interval_end,1,10,2,1,0
2243.0661287175476,repair_complete,0,10,3,0,0
2260.4073547785574,interval_end,0,10,3,0,0
2260.4073547785574,machine_failure,1,10,2,1,0
2261.1203385698946,interval_end,1,10,2,1,0
2261.1203385698946,machine_failure,2,10,1,1,1
2262.0702907760015,interval_end,2,10,1,1,1
2262.0702907760015,repair_complete,1,10,2,1,0
2262.134701628291,interval_end,1,10,2,1,0
2262.134701628291,machine_failure,2,10,1,1,1
2262.9673224532758,interval_end,2,10,1,1,1
2262.9673224532758,repair_complete,1,10,2,1,0
2263.465511051031,interval_end,1,10,2,1,0
2263.465511051031,repair_complete,0,10,3,0,0
2264.9698482903,interval_end,0,10,3,0,0
2264.9698482903,machine_failure,1,10,2,1,0
2265.348720231493,interval_end,1,10,2,1,0
2265.348720231493,repair_complete,0,10,3,0,0
2283.961267812787,interval_end,0,10,3,0,0
2283.961267812787,machine_failure,1,10,2,1,0
2285.0452771448277,interval_end,1,10,2,1,0
2285.0452771448277,repair_complete,0,10,3,0,0
2298.5120897387687,interval_end,0,10,3,0,0
2298.5120897387687,machine_failure,1,10,2,1,0
2298.87998042663,interval_end,1,10,2,1,0
2298.87998042663,repair_complete,0,10,3,0,0
2301.9159399790833,interval_end,0,10,3,0,0
2301.9159399790833,machine_failure,1,10,2,1,0
2305.055318332173,interval_end,1,10,2,1,0
2305.055318332173,machine_failure,2,10,1,1,1
2306.2346107960702,interval_end,2,10,1,1,1
2306.2346107960702,repair_complete,1,10,2,1,0
2306.687537157704,interval_end,1,10,2,1,0
2306.687537157704,repair_complete,0,10,3,0,0
2315.919754913683,interval_end,0,10,3,0,0
2315.919754913683,machine_failure,1,10,2,1,0
2317.073962245686,interval_end,1,10,2,1,0
2317.073962245686,repair_complete,0,10,3,0,0
2324.2298940883647,interval_end,0,10,3,0,0
2324.2298940883647,machine_failure,1,10,2,1,0
2324.8922925567326,interval_end,1,10,2,1,0
2324.8922925567326,repair_complete,0,10,3,0,0
2334.3189530156023,interval_end,0,10,3,0,0
2334.3189530156023,machine_failure,1,10,2,1,0
2334.394650890183,interval_end,1,10,2,1,0
2334.394650890183,repair_complete,0,10,3,0,0
2344.135152888051,interval_end,0,10,3,0,0
2344.135152888051,machine_failure,1,10,2,1,0
2345.4251726662415,interval_end,1,10,2,1,0
2345.4251726662415,repair_complete,0,10,3,0,0
2346.0295024411976,interval_end,0,10,3,0,0
2346.0295024411976,machine_failure,1,10,2,1,0
2346.297597720711,interval_end,1,10,2,1,0
2346.297597720711,repair_complete,0,10,3,0,0
2351.1126083786244,interval_end,0,10,3,0,0
2351.1126083786244,machine_failure,1,10,2,1,0
2351.511422970231,interval_end,1,10,2,1,0
2351.511422970231,repair_complete,0,10,3,0,0
2371.9611626097553,interval_end,0,10,3,0,0
2371.9611626097553,machine_failure,1,10,2,1,0
2372.81995652119,interval_end,1,10,2,1,0
2372.81995652119,repair_complete,0,10,3,0,0
2376.377727944943,interval_end,0,10,3,0,0
2376.377727944943,machine_failure,1,10,2,1,0
2378.409176668731,interval_end,1,10,2,1,0
2378.409176668731,repair_complete,0,10,3,0,0
2381.023635036339,interval_end,0,10,3,0,0
2381.023635036339,machine_failure,1,10,2,1,0
2381.2455076367996,interval_end,1,10,2,1,0
2381.2455076367996,repair_complete,0,10,3,0,0
2389.413596074576,interval_end,0,10,3,0,0
2389.413596074576,machine_failure,1,10,2,1,0
2391.379805562373,interval_end,1,10,2,1,0
2391.379805562373,repair_complete,0,10,3,0,0
2393.8880258169847,interval_end,0,10,3,0,0
2393.8880258169847,machine_failure,1,10,2,1,0
2394.627246051242,interval_end,1,10,2,1,0
2394.627246051242,repair_complete,0,10,3,0,0
2397.121311720975,interval_end,0,10,3,0,0
2397.121311720975,machine_failure,1,10,2,1,0
2397.811894161609,interval_end,1,10,2,1,0
2397.811894161609,repair_complete,0,10,3,0,0
2400.056533295321,interval_end,0,10,3,0,0
2400.056533295321,machine_failure,1,10,2,1,0
2400.348689738967,interval_end,1,10,2,1,0
2400.348689738967,repair_complete,0,10,3,0,0
2403.595847973827,interval_end,0,10,3,0,0
2403.595847973827,machine_failure,1,10,2,1,0
2403.978342071908,interval_end,1,10,2,1,0
2403.978342071908,repair_complete,0,10,3,0,0
2409.6223285725923,interval_end,0,10,3,0,0
2409.6223285725923,machine_failure,1,10,2,1,0
2409.9457601054073,interval_end,1,10,2,1,0
2409.9457601054073,repair_complete,0,10,3,0,0
2412.1857891316636,interval_end,0,10,3,0,0
2412.1857891316636,machine_failure,1,10,2,1,0
2413.1091550755755,interval_end,1,10,2,1,0
2413.1091550755755,repair_complete,0,10,3,0,0
2415.8122158535157,interval_end,0,10,3,0,0
2415.8122158535157,machine_failure,1,10,2,1,0
2416.231426904106,interval_end,1,10,2,1,0
2416.231426904106,repair_complete,0,10,3,0,0
2419.297718656704,interval_end,0,10,3,0,0
2419.297718656704,machine_failure,1,10,2,1,0
2419.9706579115914,interval_end,1,10,2,1,0
2419.9706579115914,repair_complete,0,10,3,0,0
2433.1446903081405,interval_end,0,10,3,0,0
2433.1446903081405,machine_failure,1,10,2,1,0
2433.589921083503,interval_end,1,10,2,1,0
2433.589921083503,repair_complete,0,10,3,0,0
2443.8026088326433,interval_end,0,10,3,0,0
2443.8026088326433,machine_failure,1,10,2,1,0
2444.3110761398475,interval_end,1,10,2,1,0
2444.3110761398475,repair_complete,0,10,3,0,0
2456.02122313946,interval_end,0,10,3,0,0
2456.02122313946,machine_failure,1,10,2,1,0
2456.044929494111,interval_end,1,10,2,1,0
2456.044929494111,repair_complete,0,10,3,0,0
2461.624493393943,interval_end,0,10,3,0,0
2461.624493393943,machine_failure,1,10,2,1,0
2465.593526518067,interval_end,1,10,2,1,0
2465.593526518067,repair_complete,0,10,3,0,0
2478.603585336983,interval_end,0,10,3,0,0
2478.603585336983,machine_failure,1,10,2,1,0
2479.329733194015,interval_end,1,10,2,1,0
2479.329733194015,repair_complete,0,10,3,0,0
2487.847724321248,interval_end,0,10,3,0,0
2487.847724321248,machine_failure,1,10,2,1,0
2489.730107276565,interval_end,1,10,2,1,0
2489.730107276565,repair_complete,0,10,3,0,0
2499.645730546022,interval_end,0,10,3,0,0
2499.645730546022,machine_failure,1,10,2,1,0
2499.819762270315,interval_end,1,10,2,1,0
2499.819762270315,repair_complete,0,10,3,0,0
2502.7034494410846,interval_end,0,10,3,0,0
2502.7034494410846,machine_failure,1,10,2,1,0
2502.776775129729,interval_end,1,10,2,1,0
2502.776775129729,repair_complete,0,10,3,0,0
2514.91845066408,interval_end,0,10,3,0,0
2514.91845066408,machine_failure,1,10,2,1,0
2515.4900776205914,interval_end,1,10,2,1,0
2515.4900776205914,repair_complete,0,10,3,0,0
2524.587569778993,interval_end,0,10,3,0,0
2524.587569778993,machine_failure,1,10,2,1,0
2525.450195530508,interval_end,1,10,2,1,0
2525.450195530508,repair_complete,0,10,3,0,0
2525.8416730152594,interval_end,0,10,3,0,0
2525.8416730152594,machine_failure,1,10,2,1,0
2525.9711564569784,interval_end,1,10,2,1,0
2525.9711564569784,repair_complete,0,10,3,0,0
2528.1563544055894,interval_end,0,10,3,0,0
2528.1563544055894,machine_failure,1,10,2,1,0
2528.973115564513,interval_end,1,10,2,1,0
2528.973115564513,repair_complete,0,10,3,0,0
2533.6825554024317,interval_end,0,10,3,0,0
2533.6825554024317,machine_failure,1,10,2,1,0
2533.708564741546,interval_end,1,10,2,1,0
2533.708564741546,repair_complete,0,10,3,0,0
2558.6974772861886,interval_end,0,10,3,0,0
2558.6974772861886,machine_failure,1,10,2,1,0
2558.8973776996663,interval_end,1,10,2,1,0
2558.8973776996663,repair_complete,0,10,3,0,0
2573.5724618277122,interval_end,0,10,3,0,0
2573.5724618277122,machine_failure,1,10,2,1,0
2574.478270357,interval_end,1,10,2,1,0
2574.478270357,repair_complete,0,10,3,0,0
2585.7145719766654,interval_end,0,10,3,0,0
2585.7145719766654,machine_failure,1,10,2,1,0
2588.111484218101,interval_end,1,10,2,1,0
2588.111484218101,repair_complete,0,10,3,0,0
2592.379754147228,interval_end,0,10,3,0,0
2592.379754147228,machine_failure,1,10,2,1,0
2592.6026942855374,interval_end,1,10,2,1,0
2592.6026942855374,repair_complete,0,10,3,0,0
2623.714055176977,interval_end,0,10,3,0,0
2623.714055176977,machine_failure,1,10,2,1,0
2623.930457859224,interval_end,1,10,2,1,0
2623.930457859224,repair_complete,0,10,3,0,0
2634.4418029081476,interval_end,0,10,3,0,0
2634.4418029081476,machine_failure,1,10,2,1,0
2637.129312053895,interval_end,1,10,2,1,0
2637.129312053895,repair_complete,0,10,3,0,0
2663.50884878757,interval_end,0,10,3,0,0
2663.50884878757,machine_failure,1,10,2,1,0
2663.585918120797,interval_end,1,10,2,1,0
2663.585918120797,machine_failure,2,10,1,1,1
2665.491263398651,interval_end,2,10,1,1,1
2665.491263398651,repair_complete,1,10,2,1,0
2665.8921744954673,interval_end,1,10,2,1,0
2665.8921744954673,repair_complete,0,10,3,0,0
2692.598399321297,interval_end,0,10,3,0,0
2692.598399321297,machine_failure,1,10,2,1,0
2694.5726738633,interval_end,1,10,2,1,0
2694.5726738633,repair_complete,0,10,3,0,0
2723.5794155098934,interval_end,0,10,3,0,0
2723.5794155098934,machine_failure,1,10,2,1,0
2723.5798069345165,interval_end,1,10,2,1,0
2723.5798069345165,repair_complete,0,10,3,0,0
2728.6870392550354,interval_end,0,10,3,0,0
2728.6870392550354,machine_failure,1,10,2,1,0
2730.177772939146,interval_end,1,10,2,1,0
2730.177772939146,repair_complete,0,10,3,0,0
2732.3966961818687,interval_end,0,10,3,0,0
2732.3966961818687,machine_failure,1,10,2,1,0
2733.8328923340678,interval_end,1,10,2,1,0
2733.8328923340678,repair_complete,0,10,3,0,0
2738.0877954368507,interval_end,0,10,3,0,0
2738.0877954368507,machine_failure,1,10,2,1,0
2738.609922537404,interval_end,1,10,2,1,0
2738.609922537404,repair_complete,0,10,3,0,0
2744.1822404297072,interval_end,0,10,3,0,0
2744.1822404297072,machine_failure,1,10,2,1,0
2744.9218284742524,interval_end,1,10,2,1,0
2744.9218284742524,repair_complete,0,10,3,0,0
2752.930692582051,interval_end,0,10,3,0,0
2752.930692582051,machine_failure,1,10,2,1,0
2753.989617122503,interval_end,1,10,2,1,0
2753.989617122503,repair_complete,0,10,3,0,0
2784.6350901515457,interval_end,0,10,3,0,0
2784.6350901515457,machine_failure,1,10,2,1,0
2784.68862003026,interval_end,1,10,2,1,0
2784.68862003026,repair_complete,0,10,3,0,0
2786.875169761446,interval_end,0,10,3,0,0
2786.875169761446,machine_failure,1,10,2,1,0
2787.369351672373,interval_end,1,10,2,1,0
2787.369351672373,repair_complete,0,10,3,0,0
2802.705580974407,interval_end,0,10,3,0,0
2802.705580974407,machine_failure,1,10,2,1,0
2803.1968783304683,interval_end,1,10,2,1,0
2803.1968783304683,repair_complete,0,10,3,0,0
2810.489234126608,interval_end,0,10,3,0,0
2810.489234126608,machine_failure,1,10,2,1,0
2811.977671269754,interval_end,1,10,2,1,0
2811.977671269754,repair_complete,0,10,3,0,0
2821.4210815245556,interval_end,0,10,3,0,0
2821.4210815245556,machine_failure,1,10,2,1,0
2822.452530220498,interval_end,1,10,2,1,0
2822.452530220498,repair_complete,0,10,3,0,0
2826.103161138745,interval_end,0,10,3,0,0
2826.103161138745,machine_failure,1,10,2,1,0
2827.279077593202,interval_end,1,10,2,1,0
2827.279077593202,machine_failure,2,10,1,1,1
2829.225719838559,interval_end,2,10,1,1,1
2829.225719838559,machine_failure,3,10,0,1,2
2830.111732048019,interval_end,3,10,0,1,2
2830.111732048019,repair_complete,2,10,1,1,1
2830.791971044951,interval_end,2,10,1,1,1
2830.791971044951,machine_failure,3,10,0,1,2
2831.584676408461,interval_end,3,10,0,1,2
2831.584676408461,repair_complete,2,10,1,1,1
2832.9533246859146,interval_end,2,10,1,1,1
2832.9533246859146,repair_complete,1,10,2,1,0
2835.7373011065133,interval_end,1,10,2,1,0
2835.7373011065133,repair_complete,0,10,3,0,0
2853.723493069147,interval_end,0,10,3,0,0
2853.723493069147,machine_failure,1,10,2,1,0
2854.026678026664,interval_end,1,10,2,1,0
2854.026678026664,repair_complete,0,10,3,0,0
2875.5594648138554,interval_end,0,10,3,0,0
2875.5594648138554,machine_failure,1,10,2,1,0
2875.6742705235147,interval_end,1,10,2,1,0
2875.6742705235147,repair_complete,0,10,3,0,0
2895.427662469826,interval_end,0,10,3,0,0
2895.427662469826,machine_failure,1,10,2,1,0
2897.747000830081,interval_end,1,10,2,1,0
2897.747000830081,repair_complete,0,10,3,0,0
2900.6503691524395,interval_end,0,10,3,0,0
2900.6503691524395,machine_failure,1,10,2,1,0
2900.7703650443414,interval_end,1,10,2,1,0
2900.7703650443414,repair_complete,0,10,3,0,0
2921.98521271579,interval_end,0,10,3,0,0
2921.98521271579,machine_failure,1,10,2,1,0
2922.4572869037997,interval_end,1,10,2,1,0
2922.4572869037997,repair_complete,0,10,3,0,0
2936.046252347153,interval_end,0,10,3,0,0
2936.046252347153,machine_failure,1,10,2,1,0
2936.6571096040043,interval_end,1,10,2,1,0
2936.6571096040043,repair_complete,0,10,3,0,0
2936.8510267234356,interval_end,0,10,3,0,0
2936.8510267234356,machine_failure,1,10,2,1,0
2937.4665497803776,interval_end,1,10,2,1,0
2937.4665497803776,repair_complete,0,10,3,0,0
2953.758352313286,interval_end,0,10,3,0,0
2953.758352313286,machine_failure,1,10,2,1,0
2954.0646167254936,interval_end,1,10,2,1,0
2954.0646167254936,repair_complete,0,10,3,0,0
2956.938375696335,interval_end,0,10,3,0,0
2956.938375696335,machine_failure,1,10,2,1,0
2958.89200049078,interval_end,1,10,2,1,0
2958.89200049078,repair_complete,0,10,3,0,0
2992.8982740539795,interval_end,0,10,3,0,0
2992.8982740539795,machine_failure,1,10,2,1,0
2993.4316034154094,interval_end,1,10,2,1,0
2993.4316034154094,repair_complete,0,10,3,0,0
3003.801747771654,interval_end,0,10,3,0,0
3003.801747771654,machine_failure,1,10,2,1,0
3003.9977385624625,interval_end,1,10,2,1,0
3003.9977385624625,repair_complete,0,10,3,0,0
3007.156866190265,interval_end,0,10,3,0,0
3007.156866190265,machine_failure,1,10,2,1,0
3009.512201622792,interval_end,1,10,2,1,0
3009.512201622792,repair_complete,0,10,3,0,0
3010.819120820237,interval_end,0,10,3,0,0
3010.819120820237,machine_failure,1,10,2,1,0
3011.0655552579974,interval_end,1,10,2,1,0
3011.0655552579974,repair_complete,0,10,3,0,0
3021.9536854815756,interval_end,0,10,3,0,0
3021.9536854815756,machine_failure,1,10,2,1,0
3023.41956672567,interval_end,1,10,2,1,0
3023.41956672567,repair_complete,0,10,3,0,0
3045.0807522428618,interval_end,0,10,3,0,0
3045.0807522428618,machine_failure,1,10,2,1,0
3046.4913620066895,interval_end,1,10,2,1,0
3046.4913620066895,repair_complete,0,10,3,0,0
3058.349103666554,interval_end,0,10,3,0,0
3058.349103666554,machine_failure,1,10,2,1,0
3058.660746424313,interval_end,1,10,2,1,0
3058.660746424313,repair_complete,0,10,3,0,0
3060.119250393204,interval_end,0,10,3,0,0
3060.119250393204,machine_failure,1,10,2,1,0
3060.7602170106175,interval_end,1,10,2,1,0
3060.7602170106175,repair_complete,0,10,3,0,0
3088.149358037883,interval_end,0,10,3,0,0
3088.149358037883,machine_failure,1,10,2,1,0
3088.77187766703,interval_end,1,10,2,1,0
3088.77187766703,repair_complete,0,10,3,0,0
3092.868438340434,interval_end,0,10,3,0,0
3092.868438340434,machine_failure,1,10,2,1,0
3094.140843190452,interval_end,1,10,2,1,0
3094.140843190452,repair_complete,0,10,3,0,0
3102.965552418267,interval_end,0,10,3,0,0
3102.965552418267,machine_failure,1,10,2,1,0
3105.1156086099227,interval_end,1,10,2,1,0
3105.1156086099227,repair_complete,0,10,3,0,0
3105.6419959931245,interval_end,0,10,3,0,0
3105.6419959931245,machine_failure,1,10,2,1,0
3106.0141336114607,interval_end,1,10,2,1,0
3106.0141336114607,repair_complete,0,10,3,0,0
3128.569958290874,interval_end,0,10,3,0,0
3128.569958290874,machine_failure,1,10,2,1,0
3128.9280167752904,interval_end,1,10,2,1,0
3128.9280167752904,repair_complete,0,10,3,0,0
3132.370021162223,interval_end,0,10,3,0,0
3132.370021162223,machine_failure,1,10,2,1,0
3132.9595496167203,interval_end,1,10,2,1,0
